date,variant,location,percent_of_sequences,date_str
2021-12-27 00:00:00.000000,Omicron,Israel,58.66,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Kenya,87.41,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Malaysia,57.68,2021/12/27
2021-12-27 00:00:00.000000,Omicron,N/A,0.0,
2021-12-27 00:00:00.000000,Omicron,Nigeria,94.87,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Paraguay,66.0,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Philippines,98.43,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Singapore,53.89,2021/12/27
2021-12-27 00:00:00.000000,Omicron,South Africa,98.87,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Spain,54.76,2021/12/27
2021-12-27 00:00:00.000000,Omicron,United Kingdom,69.38,2021/12/27
2021-12-27 00:00:00.000000,Omicron,United States,59.17,2021/12/27
2022-01-10 00:00:00.000000,Omicron,Argentina,78.77,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Australia,92.72,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Austria,69.53,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Bangladesh,57.67,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Belgium,82.54,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Botswana,99.31,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Brazil,93.62,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Bulgaria,94.63,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Cambodia,66.89,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Canada,94.81,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Chile,81.02,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Colombia,93.61,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Costa Rica,90.83,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Czechia,67.54,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Denmark,94.02,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Ecuador,76.84,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Estonia,67.37,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Finland,86.22,2022/01/10
2022-01-10 00:00:00.000000,Omicron,France,74.73,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Georgia,93.68,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Germany,65.31,2022/01/10
2022-01-10 00:00:00.000000,Omicron,India,78.87,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Indonesia,74.64,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Ireland,94.63,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Israel,91.62,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Italy,72.85,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Japan,86.53,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Luxembourg,83.68,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Malaysia,80.5,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Mexico,87.66,2022/01/10
2022-01-10 00:00:00.000000,Omicron,N/A,0.0,
2022-01-10 00:00:00.000000,Omicron,Netherlands,75.3,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Nigeria,94.83,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Norway,83.69,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Peru,63.19,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Philippines,99.9,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Portugal,84.91,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Romania,73.1,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Singapore,78.41,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Sint Maarten (Dutch part),97.56,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Slovenia,75.45,2022/01/10
2022-01-10 00:00:00.000000,Omicron,South Africa,99.01,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Spain,83.44,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Sri Lanka,84.62,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Sweden,79.23,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Switzerland,80.1,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Thailand,66.51,2022/01/10
2022-01-10 00:00:00.000000,Omicron,Turkey,52.78,2022/01/10
2022-01-10 00:00:00.000000,Omicron,United Kingdom,96.76,2022/01/10
2022-01-10 00:00:00.000000,Omicron,United States,92.86,2022/01/10
2022-01-24 00:00:00.000000,Omicron,Argentina,98.28,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Australia,97.21,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Austria,98.34,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Bangladesh,88.52,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Belgium,97.88,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Brazil,98.66,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Bulgaria,83.78,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Cambodia,73.68,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Canada,97.27,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Chile,95.18,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Colombia,93.85,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Costa Rica,100.0,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Croatia,88.45,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Curacao,89.44,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Czechia,87.16,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Denmark,99.42,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Ecuador,92.76,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Estonia,92.15,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Finland,95.71,2022/01/24
2022-01-24 00:00:00.000000,Omicron,France,94.71,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Georgia,90.83,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Germany,87.61,2022/01/24
2022-01-24 00:00:00.000000,Omicron,India,98.89,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Indonesia,95.22,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Ireland,97.92,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Israel,99.32,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Italy,87.83,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Japan,95.31,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Lithuania,62.03,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Luxembourg,97.95,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Mexico,97.67,2022/01/24
2022-01-24 00:00:00.000000,Omicron,N/A,0.0,
2022-01-24 00:00:00.000000,Omicron,Netherlands,95.82,2022/01/24
2022-01-24 00:00:00.000000,Omicron,New Zealand,70.87,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Norway,95.86,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Poland,81.59,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Portugal,95.34,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Romania,90.2,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Russia,62.12,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Singapore,93.99,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Slovakia,71.38,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Slovenia,95.45,2022/01/24
2022-01-24 00:00:00.000000,Omicron,South Africa,98.69,2022/01/24
2022-01-24 00:00:00.000000,Omicron,South Korea,61.94,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Spain,94.85,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Sri Lanka,96.07,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Sweden,97.18,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Switzerland,94.87,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Thailand,78.24,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Trinidad and Tobago,63.57,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Turkey,94.84,2022/01/24
2022-01-24 00:00:00.000000,Omicron,United Kingdom,99.41,2022/01/24
2022-01-24 00:00:00.000000,Omicron,United States,98.61,2022/01/24
2022-01-24 00:00:00.000000,Omicron,Vietnam,56.15,2022/01/24
2022-02-07 00:00:00.000000,Omicron,Australia,97.85,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Austria,99.27,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Belgium,99.28,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Brazil,99.79,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Cambodia,96.55,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Canada,99.21,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Czechia,92.28,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Denmark,99.9,2022/02/07
2022-02-07 00:00:00.000000,Omicron,France,98.13,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Germany,92.53,2022/02/07
2022-02-07 00:00:00.000000,Omicron,India,99.31,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Indonesia,99.62,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Israel,99.86,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Italy,98.18,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Lithuania,96.03,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Mexico,100.0,2022/02/07
2022-02-07 00:00:00.000000,Omicron,N/A,0.0,
2022-02-07 00:00:00.000000,Omicron,Netherlands,99.74,2022/02/07
2022-02-07 00:00:00.000000,Omicron,New Zealand,90.3,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Norway,100.0,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Poland,96.41,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Portugal,97.66,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Singapore,98.7,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Slovakia,91.36,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Spain,95.32,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Sweden,99.45,2022/02/07
2022-02-07 00:00:00.000000,Omicron,Switzerland,98.77,2022/02/07
2022-02-07 00:00:00.000000,Omicron,United Kingdom,99.84,2022/02/07
2022-02-07 00:00:00.000000,Omicron,United States,99.28,2022/02/07
